ID,Date,Primary Type,Description,Arrest,Domestic,Community Area,Latitude,Longitude,Date_TS,Month,Day,Hour,Year,Crime_Category
1528361,05/14/2001 11:00:00 PM,BATTERY,SIMPLE,false,false,-1,41.79094992,-87.797541447,2001-05-14T23:00:00.000+02:00,5,14,23,2001,Violent
1573220,06/10/2001 01:55:31 AM,BATTERY,SIMPLE,false,false,-1,41.87176486,-87.723045481,2001-06-10T01:55:31.000+02:00,6,10,1,2001,Violent
1604187,06/27/2001 09:30:00 AM,BATTERY,SIMPLE,false,true,-1,41.826475274,-87.616905318,2001-06-27T09:30:00.000+02:00,6,27,9,2001,Violent
1551603,05/28/2001 08:00:00 PM,THEFT,$500 AND UNDER,false,false,-1,41.670864063,-87.637750481,2001-05-28T20:00:00.000+02:00,5,28,20,2001,Non-Violent
1498667,04/22/2001 12:01:00 AM,CRIMINAL DAMAGE,TO VEHICLE,false,false,-1,41.916907717,-87.721513309,2001-04-22T00:01:00.000+02:00,4,22,0,2001,Non-Violent
1563676,05/31/2001 09:40:00 AM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,true,false,-1,41.879541153,-87.734865308,2001-05-31T09:40:00.000+02:00,5,31,9,2001,Non-Violent
1489782,04/22/2001 05:30:00 AM,BURGLARY,FORCIBLE ENTRY,false,false,-1,41.899067853,-87.70231862,2001-04-22T05:30:00.000+02:00,4,22,5,2001,Non-Violent
1578224,06/12/2001 12:10:00 PM,BATTERY,AGGRAVATED: HANDGUN,false,false,-1,41.882472844,-87.755387764,2001-06-12T12:10:00.000+02:00,6,12,12,2001,Violent
1556684,05/22/2001 03:15:00 PM,CRIMINAL TRESPASS,TO STATE SUP LAND,true,false,-1,41.889930121,-87.708953234,2001-05-22T15:15:00.000+02:00,5,22,15,2001,Non-Violent
1596534,06/23/2001 01:50:00 AM,BATTERY,SIMPLE,false,false,-1,41.962406521,-87.683490136,2001-06-23T01:50:00.000+02:00,6,23,1,2001,Violent
1482782,04/17/2001 05:48:25 PM,ASSAULT,AGGRAVATED: OTHER FIREARM,true,false,-1,41.768083564,-87.662544414,2001-04-17T17:48:25.000+02:00,4,17,17,2001,Violent
1632029,07/14/2001 12:15:00 PM,THEFT,OVER $500,true,false,-1,41.882321791,-87.627695033,2001-07-14T12:15:00.000+02:00,7,14,12,2001,Non-Violent
1640725,07/19/2001 05:10:00 PM,THEFT,$500 AND UNDER,false,false,-1,41.750259875,-87.663580212,2001-07-19T17:10:00.000+02:00,7,19,17,2001,Non-Violent
1640203,07/19/2001 11:30:00 AM,OTHER OFFENSE,TELEPHONE THREAT,false,false,-1,41.87803874,-87.63049613,2001-07-19T11:30:00.000+02:00,7,19,11,2001,Non-Violent
1652835,07/23/2001 10:00:00 AM,ASSAULT,SIMPLE,false,false,-1,41.786239725,-87.64995798,2001-07-23T10:00:00.000+02:00,7,23,10,2001,Violent
1594244,06/21/2001 03:40:00 PM,BATTERY,SIMPLE,false,true,-1,41.901825603,-87.721550783,2001-06-21T15:40:00.000+02:00,6,21,15,2001,Violent
1499205,04/24/2001 01:00:00 PM,OTHER OFFENSE,HARASSMENT BY TELEPHONE,false,false,-1,41.798569561,-87.730818605,2001-04-24T13:00:00.000+02:00,4,24,13,2001,Non-Violent
1644447,07/19/2001 01:00:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,false,false,-1,41.81134384,-87.597445657,2001-07-19T13:00:00.000+02:00,7,19,13,2001,Non-Violent
1592047,06/16/2001 06:35:00 PM,NARCOTICS,POSS: CRACK,true,false,-1,41.751299329,-87.55788213,2001-06-16T18:35:00.000+02:00,6,16,18,2001,Non-Violent
1483665,04/18/2001 10:00:00 PM,THEFT,OVER $500,false,false,-1,41.807437984,-87.748660754,2001-04-18T22:00:00.000+02:00,4,18,22,2001,Non-Violent
1517143,05/02/2001 10:30:00 AM,ASSAULT,SIMPLE,false,true,-1,41.802950499,-87.626065228,2001-05-02T10:30:00.000+02:00,5,2,10,2001,Violent
1562260,06/03/2001 09:36:09 PM,THEFT,$500 AND UNDER,false,false,-1,41.909360369,-87.774116669,2001-06-03T21:36:09.000+02:00,6,3,21,2001,Non-Violent
1513735,05/05/2001 11:37:54 PM,BATTERY,SIMPLE,false,true,-1,41.908831324,-87.757031028,2001-05-05T23:37:54.000+02:00,5,5,23,2001,Violent
1635257,07/11/2001 06:00:00 PM,THEFT,$500 AND UNDER,false,false,-1,,,2001-07-11T18:00:00.000+02:00,7,11,18,2001,Non-Violent
1490957,04/22/2001 10:10:00 AM,BATTERY,SIMPLE,false,true,-1,41.800721048,-87.670995263,2001-04-22T10:10:00.000+02:00,4,22,10,2001,Violent
1524355,05/10/2001 11:35:00 AM,THEFT,OVER $500,false,false,-1,41.913603307,-87.661081646,2001-05-10T11:35:00.000+02:00,5,10,11,2001,Non-Violent
1579745,06/13/2001 11:00:00 PM,THEFT,OVER $500,false,false,-1,41.720516857,-87.576464674,2001-06-13T23:00:00.000+02:00,6,13,23,2001,Non-Violent
1640065,07/18/2001 04:00:00 PM,OTHER OFFENSE,TELEPHONE THREAT,false,false,-1,41.799358823,-87.595187937,2001-07-18T16:00:00.000+02:00,7,18,16,2001,Non-Violent
1538571,05/19/2001 07:32:06 PM,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,false,false,-1,41.75338344,-87.604166092,2001-05-19T19:32:06.000+02:00,5,19,19,2001,Non-Violent
1566572,06/05/2001 11:15:00 PM,BATTERY,SIMPLE,false,true,-1,41.903836143,-87.642511973,2001-06-05T23:15:00.000+02:00,6,5,23,2001,Violent
1533606,05/17/2001 12:00:00 AM,THEFT,OVER $500,false,false,-1,41.810278288,-87.644218736,2001-05-17T00:00:00.000+02:00,5,17,0,2001,Non-Violent
1501089,04/27/2001 02:05:08 AM,BATTERY,AGGRAVATED: OTHER DANG WEAPON,false,true,-1,41.770917951,-87.648049421,2001-04-27T02:05:08.000+02:00,4,27,2,2001,Violent
1626659,07/11/2001 09:00:00 AM,THEFT,$500 AND UNDER,false,false,-1,41.883055872,-87.655717298,2001-07-11T09:00:00.000+02:00,7,11,9,2001,Non-Violent
1629437,07/05/2001 12:08:26 PM,CRIMINAL DAMAGE,TO PROPERTY,false,true,-1,41.755780102,-87.658197586,2001-07-05T12:08:26.000+02:00,7,5,12,2001,Non-Violent
1606178,06/24/2001 06:20:00 PM,PROSTITUTION,SOLICIT ON PUBLIC WAY,true,false,-1,41.707029861,-87.625326722,2001-06-24T18:20:00.000+02:00,6,24,18,2001,Non-Violent
1587319,06/18/2001 07:00:00 AM,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,false,false,-1,42.018688573,-87.678902472,2001-06-18T07:00:00.000+02:00,6,18,7,2001,Violent
1544151,05/22/2001 07:35:00 PM,CRIMINAL DAMAGE,TO VEHICLE,false,false,-1,41.877685947,-87.656743425,2001-05-22T19:35:00.000+02:00,5,22,19,2001,Non-Violent
1502711,04/25/2001 05:00:00 PM,BURGLARY,UNLAWFUL ENTRY,false,false,-1,41.876585386,-87.751919464,2001-04-25T17:00:00.000+02:00,4,25,17,2001,Non-Violent
1511694,05/04/2001 05:10:00 PM,BATTERY,SIMPLE,false,true,-1,41.870892413,-87.656950919,2001-05-04T17:10:00.000+02:00,5,4,17,2001,Violent
1653172,07/21/2001 04:00:00 PM,BURGLARY,UNLAWFUL ENTRY,false,false,-1,41.981183697,-87.798641829,2001-07-21T16:00:00.000+02:00,7,21,16,2001,Non-Violent
1561896,06/02/2001 08:40:00 PM,BATTERY,SIMPLE,false,true,-1,41.849554907,-87.627159699,2001-06-02T20:40:00.000+02:00,6,2,20,2001,Violent
1530485,05/14/2001 01:43:00 PM,THEFT,$500 AND UNDER,false,false,-1,41.963532184,-87.651872254,2001-05-14T13:43:00.000+02:00,5,14,13,2001,Non-Violent
1570637,06/08/2001 08:00:00 AM,BATTERY,SIMPLE,false,true,-1,41.967057786,-87.661531141,2001-06-08T08:00:00.000+02:00,6,8,8,2001,Violent
1573009,06/08/2001 08:30:00 PM,ASSAULT,SIMPLE,false,false,-1,41.997630487,-87.68923141,2001-06-08T20:30:00.000+02:00,6,8,20,2001,Violent
1633452,07/13/2001 12:20:00 AM,THEFT,$500 AND UNDER,false,false,-1,41.874461981,-87.64391156,2001-07-13T00:20:00.000+02:00,7,13,0,2001,Non-Violent
1636628,07/16/2001 10:00:00 PM,CRIMINAL DAMAGE,TO PROPERTY,false,false,-1,41.89007044,-87.635601464,2001-07-16T22:00:00.000+02:00,7,16,22,2001,Non-Violent
1485996,04/19/2001 02:45:00 AM,BATTERY,SIMPLE,true,false,-1,41.970889821,-87.656118339,2001-04-19T02:45:00.000+02:00,4,19,2,2001,Violent
1634292,07/10/2001 08:30:00 PM,NARCOTICS,POSS: HEROIN(WHITE),true,false,-1,41.887313608,-87.755369843,2001-07-10T20:30:00.000+02:00,7,10,20,2001,Non-Violent
1486949,04/20/2001 12:15:00 PM,THEFT,$500 AND UNDER,false,false,-1,41.718996619,-87.598467215,2001-04-20T12:15:00.000+02:00,4,20,12,2001,Non-Violent
1579788,06/13/2001 05:30:00 PM,CRIMINAL DAMAGE,TO PROPERTY,false,false,-1,41.682971664,-87.642229115,2001-06-13T17:30:00.000+02:00,6,13,17,2001,Non-Violent
1578269,06/10/2001 11:45:00 PM,BATTERY,SIMPLE,false,false,-1,,,2001-06-10T23:45:00.000+02:00,6,10,23,2001,Violent
1584963,06/17/2001 11:00:00 PM,THEFT,OVER $500,false,false,-1,41.903722524,-87.677421929,2001-06-17T23:00:00.000+02:00,6,17,23,2001,Non-Violent
1627567,07/10/2001 07:00:00 AM,PUBLIC PEACE VIOLATION,BOMB THREAT,false,false,-1,41.899269858,-87.75310955,2001-07-10T07:00:00.000+02:00,7,10,7,2001,Non-Violent
1540845,05/20/2001 07:55:00 PM,BATTERY,SIMPLE,false,false,-1,41.961923951,-87.645866819,2001-05-20T19:55:00.000+02:00,5,20,19,2001,Violent
1603010,06/27/2001 10:25:00 PM,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,true,false,-1,41.788778375,-87.703276707,2001-06-27T22:25:00.000+02:00,6,27,22,2001,Non-Violent
1577430,06/12/2001 04:40:00 PM,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,false,false,-1,41.732540043,-87.645493591,2001-06-12T16:40:00.000+02:00,6,12,16,2001,Violent
1655254,07/25/2001 09:30:00 AM,MOTOR VEHICLE THEFT,AUTOMOBILE,false,false,-1,41.852020544,-87.631849147,2001-07-25T09:30:00.000+02:00,7,25,9,2001,Non-Violent
1559010,06/01/2001 09:43:14 PM,CRIMINAL DAMAGE,TO PROPERTY,false,false,-1,41.913479194,-87.672795671,2001-06-01T21:43:14.000+02:00,6,1,21,2001,Non-Violent
1522572,04/26/2001 04:00:00 PM,THEFT,FINANCIAL ID THEFT: OVER $300,false,false,-1,41.994474727,-87.657733443,2001-04-26T16:00:00.000+02:00,4,26,16,2001,Non-Violent
1488048,04/19/2001 05:25:00 PM,BATTERY,SIMPLE,false,false,-1,41.825373488,-87.707816105,2001-04-19T17:25:00.000+02:00,4,19,17,2001,Violent
1526011,05/12/2001 10:30:00 PM,THEFT,OVER $500,false,false,-1,41.874478205,-87.642501427,2001-05-12T22:30:00.000+02:00,5,12,22,2001,Non-Violent
1565580,06/01/2001 01:05:00 AM,NARCOTICS,POSS: CRACK,true,false,-1,41.896945282,-87.750901044,2001-06-01T01:05:00.000+02:00,6,1,1,2001,Non-Violent
1590131,06/17/2001 01:30:00 PM,NARCOTICS,POS: HYPODERMIC NEEDLE,true,false,-1,41.683553602,-87.642252175,2001-06-17T13:30:00.000+02:00,6,17,13,2001,Non-Violent
1637999,07/14/2001 11:10:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,true,false,-1,41.866757103,-87.66449503,2001-07-14T23:10:00.000+02:00,7,14,23,2001,Non-Violent
1629508,07/12/2001 06:59:58 PM,THEFT,ATTEMPT THEFT,true,false,-1,41.911247419,-87.63330249,2001-07-12T18:59:58.000+02:00,7,12,18,2001,Non-Violent
1575279,06/09/2001 10:00:00 AM,NARCOTICS,POSS: PCP,true,false,-1,41.706299397,-87.628374345,2001-06-09T10:00:00.000+02:00,6,9,10,2001,Non-Violent
1545906,05/22/2001 05:30:00 PM,THEFT,OVER $500,false,false,-1,41.943432998,-87.670045906,2001-05-22T17:30:00.000+02:00,5,22,17,2001,Non-Violent
1508254,05/02/2001 08:55:00 AM,THEFT,$500 AND UNDER,false,false,-1,41.826400114,-87.607990449,2001-05-02T08:55:00.000+02:00,5,2,8,2001,Non-Violent
1605452,06/29/2001 12:01:00 AM,BATTERY,SIMPLE,false,true,-1,41.750005096,-87.551158406,2001-06-29T00:01:00.000+02:00,6,29,0,2001,Violent
1604647,06/23/2001 08:12:37 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,true,false,-1,41.780211048,-87.611019018,2001-06-23T20:12:37.000+02:00,6,23,20,2001,Non-Violent
1503260,04/25/2001 12:19:46 AM,NARCOTICS,POSS: CRACK,true,false,-1,41.812184109,-87.628153577,2001-04-25T00:19:46.000+02:00,4,25,0,2001,Non-Violent
1634029,06/25/2001 11:05:00 PM,CRIMINAL DAMAGE,TO VEHICLE,false,false,-1,41.909314508,-87.734017857,2001-06-25T23:05:00.000+02:00,6,25,23,2001,Non-Violent
1605895,06/24/2001 02:10:00 PM,NARCOTICS,POSS: CRACK,true,false,-1,41.82443057,-87.628848381,2001-06-24T14:10:00.000+02:00,6,24,14,2001,Non-Violent
1580263,06/04/2001 06:16:00 PM,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,false,false,-1,41.901551355,-87.63453979,2001-06-04T18:16:00.000+02:00,6,4,18,2001,Non-Violent
1518790,05/02/2001 04:33:59 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,true,false,-1,41.807660097,-87.665095419,2001-05-02T16:33:59.000+02:00,5,2,16,2001,Non-Violent
1526289,05/13/2001 11:45:00 PM,OTHER OFFENSE,TELEPHONE THREAT,false,true,-1,41.74870785,-87.665681497,2001-05-13T23:45:00.000+02:00,5,13,23,2001,Non-Violent
1486325,04/18/2001 12:00:00 PM,BURGLARY,ATTEMPT FORCIBLE ENTRY,false,true,-1,41.972695834,-87.739455,2001-04-18T12:00:00.000+02:00,4,18,12,2001,Non-Violent
1564268,06/04/2001 09:45:00 PM,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,true,true,-1,41.801485879,-87.68382765,2001-06-04T21:45:00.000+02:00,6,4,21,2001,Violent
1607698,06/29/2001 02:55:00 PM,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,true,false,-1,41.778732694,-87.711044957,2001-06-29T14:55:00.000+02:00,6,29,14,2001,Non-Violent
1614985,07/01/2001 08:34:02 PM,THEFT,$500 AND UNDER,false,false,-1,41.922002608,-87.643370627,2001-07-01T20:34:02.000+02:00,7,1,20,2001,Non-Violent
1618391,07/05/2001 11:44:10 PM,CRIMINAL DAMAGE,TO PROPERTY,false,true,-1,41.99349257,-87.683446225,2001-07-05T23:44:10.000+02:00,7,5,23,2001,Non-Violent
1612091,06/24/2001 11:41:43 AM,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,true,false,-1,41.889040671,-87.756647034,2001-06-24T11:41:43.000+02:00,6,24,11,2001,Non-Violent
1559296,06/01/2001 12:30:00 AM,MOTOR VEHICLE THEFT,AUTOMOBILE,false,false,-1,41.807604355,-87.689451172,2001-06-01T00:30:00.000+02:00,6,1,0,2001,Non-Violent
1645677,07/22/2001 03:00:00 PM,CRIMINAL DAMAGE,TO VEHICLE,false,false,-1,41.778543102,-87.723281215,2001-07-22T15:00:00.000+02:00,7,22,15,2001,Non-Violent
1535771,05/18/2001 06:00:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,true,false,-1,41.911388531,-87.690767827,2001-05-18T18:00:00.000+02:00,5,18,18,2001,Non-Violent
1595513,06/22/2001 03:19:00 AM,THEFT,ATTEMPT THEFT,true,false,-1,41.822426285,-87.708347416,2001-06-22T03:19:00.000+02:00,6,22,3,2001,Non-Violent
1623223,07/08/2001 05:19:22 PM,ASSAULT,SIMPLE,false,false,-1,41.828533466,-87.626649614,2001-07-08T17:19:22.000+02:00,7,8,17,2001,Violent
1639795,07/17/2001 08:00:00 AM,ASSAULT,SIMPLE,false,false,-1,41.804149939,-87.62609605,2001-07-17T08:00:00.000+02:00,7,17,8,2001,Violent
1518278,05/04/2001 11:05:00 PM,CRIMINAL DAMAGE,TO PROPERTY,false,false,-1,41.99344493,-87.666054289,2001-05-04T23:05:00.000+02:00,5,4,23,2001,Non-Violent
1602815,06/27/2001 10:30:00 AM,THEFT,$500 AND UNDER,false,false,-1,41.940917767,-87.735210621,2001-06-27T10:30:00.000+02:00,6,27,10,2001,Non-Violent
1604915,06/26/2001 08:00:00 AM,MOTOR VEHICLE THEFT,AUTOMOBILE,false,false,-1,41.916732462,-87.692404351,2001-06-26T08:00:00.000+02:00,6,26,8,2001,Non-Violent
1482666,04/15/2001 03:45:00 PM,BATTERY,SIMPLE,false,true,-1,41.899679477,-87.640830368,2001-04-15T15:45:00.000+02:00,4,15,15,2001,Violent
1496589,04/26/2001 01:00:00 AM,BATTERY,AGGRAVATED: HANDGUN,false,false,-1,41.852389278,-87.636069866,2001-04-26T01:00:00.000+02:00,4,26,1,2001,Violent
1652471,07/23/2001 01:50:00 PM,NARCOTICS,POSS: PCP,true,false,-1,41.853946704,-87.653242333,2001-07-23T13:50:00.000+02:00,7,23,13,2001,Non-Violent
1499006,04/27/2001 04:05:00 PM,OTHER OFFENSE,TELEPHONE THREAT,false,false,-1,41.803736592,-87.583844783,2001-04-27T16:05:00.000+02:00,4,27,16,2001,Non-Violent
1595388,06/03/2001 01:45:00 AM,CRIMINAL DAMAGE,TO VEHICLE,true,true,-1,41.777282782,-87.664014035,2001-06-03T01:45:00.000+02:00,6,3,1,2001,Non-Violent
1621104,07/06/2001 10:34:00 AM,BATTERY,SIMPLE,false,false,-1,41.901984028,-87.624539911,2001-07-06T10:34:00.000+02:00,7,6,10,2001,Violent
1581613,06/14/2001 09:00:00 PM,BURGLARY,UNLAWFUL ENTRY,false,false,-1,41.93902565,-87.659653249,2001-06-14T21:00:00.000+02:00,6,14,21,2001,Non-Violent
1481777,04/17/2001 04:30:00 PM,ASSAULT,SIMPLE,false,true,-1,41.776917009,-87.615693717,2001-04-17T16:30:00.000+02:00,4,17,16,2001,Violent
1546595,05/24/2001 10:26:31 AM,THEFT,$500 AND UNDER,false,false,-1,41.750885038,-87.634461222,2001-05-24T10:26:31.000+02:00,5,24,10,2001,Non-Violent
1646839,07/22/2001 04:30:00 PM,CRIMINAL DAMAGE,TO PROPERTY,false,false,-1,41.693021169,-87.653691662,2001-07-22T16:30:00.000+02:00,7,22,16,2001,Non-Violent
1611524,06/24/2001 05:37:00 PM,NARCOTICS,POSS: HEROIN(WHITE),true,false,-1,41.758562329,-87.611617356,2001-06-24T17:37:00.000+02:00,6,24,17,2001,Non-Violent
1498860,04/25/2001 06:30:00 AM,CRIMINAL TRESPASS,TO STATE SUP LAND,true,false,-1,41.899293041,-87.63864165,2001-04-25T06:30:00.000+02:00,4,25,6,2001,Non-Violent
1559433,05/29/2001 02:45:00 PM,ASSAULT,SIMPLE,false,false,-1,41.8211288,-87.693002764,2001-05-29T14:45:00.000+02:00,5,29,14,2001,Violent
1634258,07/14/2001 01:00:00 AM,ASSAULT,SIMPLE,false,false,-1,41.908618795,-87.649297208,2001-07-14T01:00:00.000+02:00,7,14,1,2001,Violent
1628630,07/11/2001 09:00:00 PM,THEFT,$500 AND UNDER,false,false,-1,41.985590819,-87.666014934,2001-07-11T21:00:00.000+02:00,7,11,21,2001,Non-Violent
1580010,06/13/2001 02:15:00 AM,CRIMINAL DAMAGE,TO VEHICLE,false,false,-1,41.931955211,-87.701910048,2001-06-13T02:15:00.000+02:00,6,13,2,2001,Non-Violent
1532340,05/16/2001 08:14:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,false,false,-1,41.904095189,-87.762609544,2001-05-16T20:14:00.000+02:00,5,16,20,2001,Non-Violent
1644737,07/22/2001 12:30:00 AM,THEFT,$500 AND UNDER,false,false,-1,41.932238123,-87.798109987,2001-07-22T00:30:00.000+02:00,7,22,0,2001,Non-Violent
1637968,07/17/2001 12:00:00 PM,CRIMINAL DAMAGE,TO PROPERTY,false,false,-1,41.749461031,-87.561198753,2001-07-17T12:00:00.000+02:00,7,17,12,2001,Non-Violent
1547145,05/10/2001 09:00:00 PM,BURGLARY,FORCIBLE ENTRY,false,false,-1,41.92609315,-87.763751128,2001-05-10T21:00:00.000+02:00,5,10,21,2001,Non-Violent
1612162,06/28/2001 12:30:00 AM,NARCOTICS,POSS: CRACK,true,false,-1,41.770065626,-87.682220151,2001-06-28T00:30:00.000+02:00,6,28,0,2001,Non-Violent
1589465,06/19/2001 12:10:00 PM,ASSAULT,SIMPLE,false,false,-1,41.968989633,-87.654057176,2001-06-19T12:10:00.000+02:00,6,19,12,2001,Violent
1481664,04/17/2001 07:00:00 PM,CRIMINAL DAMAGE,TO VEHICLE,false,false,-1,41.782402234,-87.600383562,2001-04-17T19:00:00.000+02:00,4,17,19,2001,Non-Violent
1655558,07/26/2001 12:32:00 AM,CRIMINAL TRESPASS,TO LAND,false,false,-1,41.983940639,-87.700252774,2001-07-26T00:32:00.000+02:00,7,26,0,2001,Non-Violent
1652783,07/13/2001 01:47:44 PM,CRIMINAL DAMAGE,TO VEHICLE,false,false,-1,41.737640687,-87.653620792,2001-07-13T13:47:44.000+02:00,7,13,13,2001,Non-Violent
1609984,07/02/2001 01:15:00 AM,BATTERY,SIMPLE,false,false,-1,41.907730839,-87.677244974,2001-07-02T01:15:00.000+02:00,7,2,1,2001,Violent
1641110,07/19/2001 08:04:00 PM,BATTERY,SIMPLE,true,true,-1,41.859591522,-87.73613061,2001-07-19T20:04:00.000+02:00,7,19,20,2001,Violent
1549941,05/27/2001 10:30:00 AM,OTHER OFFENSE,TELEPHONE THREAT,false,false,-1,41.994699275,-87.657186625,2001-05-27T10:30:00.000+02:00,5,27,10,2001,Non-Violent
1510460,03/03/2001 03:00:00 PM,THEFT,$500 AND UNDER,false,false,-1,41.798885921,-87.587403715,2001-03-03T15:00:00.000+02:00,3,3,15,2001,Non-Violent
1581608,06/06/2001 12:15:00 PM,NARCOTICS,POSS: CRACK,true,false,-1,41.73936004,-87.661795499,2001-06-06T12:15:00.000+02:00,6,6,12,2001,Non-Violent
1544530,05/23/2001 09:00:00 AM,CRIMINAL DAMAGE,TO VEHICLE,false,false,-1,41.96141903,-87.755965441,2001-05-23T09:00:00.000+02:00,5,23,9,2001,Non-Violent
1513800,05/04/2001 07:48:30 AM,BATTERY,SIMPLE,true,true,-1,41.918457445,-87.760739973,2001-05-04T07:48:30.000+02:00,5,4,7,2001,Violent
1575671,06/08/2001 09:20:57 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,true,false,-1,41.96462027,-87.650257514,2001-06-08T21:20:57.000+02:00,6,8,21,2001,Non-Violent
1528825,05/14/2001 09:00:00 PM,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,false,false,-1,41.836830648,-87.722056432,2001-05-14T21:00:00.000+02:00,5,14,21,2001,Violent
1577775,06/13/2001 06:03:00 AM,THEFT,$500 AND UNDER,false,true,-1,41.752016437,-87.577362752,2001-06-13T06:03:00.000+02:00,6,13,6,2001,Non-Violent
1625729,07/09/2001 08:00:00 AM,THEFT,$500 AND UNDER,false,false,-1,41.804079554,-87.67472745,2001-07-09T08:00:00.000+02:00,7,9,8,2001,Non-Violent
1616583,07/05/2001 11:00:00 PM,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,false,false,-1,41.775214096,-87.665516648,2001-07-05T23:00:00.000+02:00,7,5,23,2001,Non-Violent
1498980,04/21/2001 01:40:00 PM,OTHER OFFENSE,TELEPHONE THREAT,false,false,-1,41.917041971,-87.746177018,2001-04-21T13:40:00.000+02:00,4,21,13,2001,Non-Violent
1625251,07/10/2001 11:53:02 PM,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,false,true,-1,41.700902138,-87.634350885,2001-07-10T23:53:02.000+02:00,7,10,23,2001,Violent
1603467,06/27/2001 08:50:00 AM,BURGLARY,FORCIBLE ENTRY,true,false,-1,41.756366231,-87.564964258,2001-06-27T08:50:00.000+02:00,6,27,8,2001,Non-Violent
1634498,07/16/2001 09:00:00 AM,CRIMINAL DAMAGE,TO PROPERTY,false,false,-1,41.950356497,-87.682002402,2001-07-16T09:00:00.000+02:00,7,16,9,2001,Non-Violent
1565185,06/05/2001 02:30:00 PM,THEFT,$500 AND UNDER,false,false,-1,41.673159521,-87.658666353,2001-06-05T14:30:00.000+02:00,6,5,14,2001,Non-Violent
1573812,06/09/2001 06:00:00 PM,OTHER OFFENSE,OTHER VEHICLE OFFENSE,true,false,-1,41.895034851,-87.748115939,2001-06-09T18:00:00.000+02:00,6,9,18,2001,Non-Violent
1521903,05/06/2001 04:30:47 PM,BATTERY,AGGRAVATED: OTHER DANG WEAPON,false,true,-1,41.893073594,-87.711218143,2001-05-06T16:30:47.000+02:00,5,6,16,2001,Violent
1511888,05/04/2001 06:40:00 PM,BATTERY,SIMPLE,false,false,-1,41.965838433,-87.660904152,2001-05-04T18:40:00.000+02:00,5,4,18,2001,Violent
1583106,06/15/2001 08:05:00 PM,BATTERY,SIMPLE,false,false,-1,41.706788625,-87.646625106,2001-06-15T20:05:00.000+02:00,6,15,20,2001,Violent
1535245,05/15/2001 11:18:16 PM,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,false,false,-1,41.898084939,-87.7680846,2001-05-15T23:18:16.000+02:00,5,15,23,2001,Non-Violent
1562110,06/03/2001 09:42:39 PM,BATTERY,SIMPLE,true,false,-1,41.941544649,-87.756905625,2001-06-03T21:42:39.000+02:00,6,3,21,2001,Violent
1636988,06/28/2001 01:00:00 PM,THEFT,OVER $500,false,false,-1,41.900522885,-87.699435477,2001-06-28T13:00:00.000+02:00,6,28,13,2001,Non-Violent
1604668,06/24/2001 05:54:08 PM,BATTERY,SIMPLE,true,true,-1,41.929803442,-87.748485467,2001-06-24T17:54:08.000+02:00,6,24,17,2001,Violent
1524902,05/10/2001 10:00:00 AM,CRIMINAL DAMAGE,TO PROPERTY,false,false,-1,41.923352555,-87.697522921,2001-05-10T10:00:00.000+02:00,5,10,10,2001,Non-Violent
1595135,06/22/2001 02:20:00 PM,BATTERY,SIMPLE,false,true,-1,41.932162743,-87.679177647,2001-06-22T14:20:00.000+02:00,6,22,14,2001,Violent
1654604,07/25/2001 11:30:00 PM,BURGLARY,ATTEMPT FORCIBLE ENTRY,false,false,-1,41.919266539,-87.657197226,2001-07-25T23:30:00.000+02:00,7,25,23,2001,Non-Violent
1529699,05/09/2001 07:39:04 PM,NARCOTICS,POSS: COCAINE,true,false,-1,41.932301899,-87.69020883,2001-05-09T19:39:04.000+02:00,5,9,19,2001,Non-Violent
1587248,06/18/2001 09:30:00 PM,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,false,false,-1,41.918032889,-87.668692325,2001-06-18T21:30:00.000+02:00,6,18,21,2001,Non-Violent
1607029,06/30/2001 01:00:00 AM,THEFT,$500 AND UNDER,false,false,-1,41.910704458,-87.662328106,2001-06-30T01:00:00.000+02:00,6,30,1,2001,Non-Violent
1489259,04/20/2001 12:20:00 PM,INTERFERENCE WITH PUBLIC OFFICER,ESCAPE,true,false,-1,41.7825879,-87.654726567,2001-04-20T12:20:00.000+02:00,4,20,12,2001,Non-Violent
