ID,Date,Primary Type,Description,Arrest,Domestic,Community Area,Latitude,Longitude,Date_TS,Month,Day,Hour,Year,Crime_Category
11462616,09/29/2018 11:30:00 PM,CRIMINAL DAMAGE,TO VEHICLE,false,false,60,41.82539977,-87.637026874,2018-09-29T23:30:00.000+02:00,9,29,23,2018,Non-Violent
11439616,09/07/2018 07:40:00 PM,ASSAULT,AGG PRO.EMP: OTHER DANG WEAPON,true,false,25,41.87686027,-87.743934237,2018-09-07T19:40:00.000+02:00,9,7,19,2018,Violent
11533937,12/13/2018 09:30:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,false,true,39,41.808804086,-87.596814484,2018-12-13T09:30:00.000+02:00,12,13,9,2018,Violent
11490823,10/26/2018 02:00:00 PM,INTIMIDATION,INTIMIDATION,false,false,69,41.768091856,-87.620179914,2018-10-26T14:00:00.000+02:00,10,26,14,2018,Non-Violent
11436554,09/04/2018 08:00:00 PM,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,false,false,28,41.880108035,-87.647309981,2018-09-04T20:00:00.000+02:00,9,4,20,2018,Non-Violent
11465555,09/26/2018 03:00:00 PM,THEFT,OVER $500,false,false,36,41.82485366,-87.611247567,2018-09-26T15:00:00.000+02:00,9,26,15,2018,Non-Violent
11462739,09/29/2018 10:00:00 PM,THEFT,OVER $500,false,false,42,41.775972835,-87.602179856,2018-09-29T22:00:00.000+02:00,9,29,22,2018,Non-Violent
11471874,10/09/2018 07:40:00 PM,THEFT,OVER $500,false,false,28,41.886792762,-87.675406338,2018-10-09T19:40:00.000+02:00,10,9,19,2018,Non-Violent
11429143,08/25/2018 08:00:00 AM,THEFT,OVER $500,false,false,71,41.754734911,-87.655467169,2018-08-25T08:00:00.000+02:00,8,25,8,2018,Non-Violent
11534776,12/13/2018 10:59:00 PM,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,false,false,29,41.854399495,-87.725688266,2018-12-13T22:59:00.000+02:00,12,13,22,2018,Non-Violent
11410781,08/11/2018 06:58:00 PM,CRIMINAL DAMAGE,TO VEHICLE,false,false,8,41.905601029,-87.632155579,2018-08-11T18:58:00.000+02:00,8,11,18,2018,Non-Violent
11452459,09/20/2018 05:00:00 PM,CRIMINAL DAMAGE,TO VEHICLE,false,false,71,41.749251504,-87.671898394,2018-09-20T17:00:00.000+02:00,9,20,17,2018,Non-Violent
11523707,12/03/2018 12:23:00 AM,ROBBERY,STRONGARM - NO WEAPON,false,false,63,41.794172544,-87.70357593,2018-12-03T00:23:00.000+02:00,12,3,0,2018,Violent
11471573,10/08/2018 06:00:00 PM,THEFT,OVER $500,false,false,67,41.784113682,-87.657046107,2018-10-08T18:00:00.000+02:00,10,8,18,2018,Non-Violent
11419870,08/19/2018 08:00:00 PM,THEFT,$500 AND UNDER,false,false,28,41.881183104,-87.68498211,2018-08-19T20:00:00.000+02:00,8,19,20,2018,Non-Violent
11528621,12/05/2018 11:50:00 PM,THEFT,FROM BUILDING,false,false,41,41.790546107,-87.598053945,2018-12-05T23:50:00.000+02:00,12,5,23,2018,Non-Violent
11513666,11/20/2018 09:00:00 PM,PUBLIC PEACE VIOLATION,BOMB THREAT,false,false,22,41.917233718,-87.720892926,2018-11-20T21:00:00.000+02:00,11,20,21,2018,Non-Violent
11491533,10/28/2018 01:45:00 PM,THEFT,$500 AND UNDER,false,false,31,41.851994976,-87.688837326,2018-10-28T13:45:00.000+02:00,10,28,13,2018,Non-Violent
11415341,08/15/2018 10:30:00 PM,CRIMINAL DAMAGE,TO PROPERTY,false,false,30,41.846416034,-87.698222884,2018-08-15T22:30:00.000+02:00,8,15,22,2018,Non-Violent
11517502,11/18/2018 10:30:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,false,false,24,41.907172947,-87.675663672,2018-11-18T22:30:00.000+02:00,11,18,22,2018,Non-Violent
11511234,11/17/2018 04:00:00 AM,BURGLARY,ATTEMPT FORCIBLE ENTRY,false,false,2,41.996810668,-87.692296755,2018-11-17T04:00:00.000+02:00,11,17,4,2018,Non-Violent
11440245,09/08/2018 12:47:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,false,true,67,41.771416627,-87.656713927,2018-09-08T12:47:00.000+02:00,9,8,12,2018,Violent
11422188,08/22/2018 12:05:00 AM,THEFT,$500 AND UNDER,false,false,69,41.773424557,-87.625146923,2018-08-22T00:05:00.000+02:00,8,22,0,2018,Non-Violent
11490047,10/26/2018 02:30:00 PM,THEFT,$500 AND UNDER,false,false,66,41.773461627,-87.706132139,2018-10-26T14:30:00.000+02:00,10,26,14,2018,Non-Violent
11497638,11/04/2018 10:00:00 AM,THEFT,$500 AND UNDER,false,true,69,41.763599764,-87.630474553,2018-11-04T10:00:00.000+02:00,11,4,10,2018,Non-Violent
11504940,10/28/2018 01:00:00 PM,THEFT,FROM BUILDING,false,false,24,41.8984581,-87.687903858,2018-10-28T13:00:00.000+02:00,10,28,13,2018,Non-Violent
11431132,08/29/2018 02:00:00 PM,THEFT,$500 AND UNDER,false,false,6,41.945306593,-87.660024552,2018-08-29T14:00:00.000+02:00,8,29,14,2018,Non-Violent
11511060,11/18/2018 08:13:00 PM,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,false,false,49,41.708346383,-87.624759271,2018-11-18T20:13:00.000+02:00,11,18,20,2018,Non-Violent
11497439,11/03/2018 06:45:00 PM,BATTERY,SIMPLE,false,false,54,41.654880566,-87.615805888,2018-11-03T18:45:00.000+02:00,11,3,18,2018,Violent
11442113,09/10/2018 11:30:00 AM,DECEPTIVE PRACTICE,FINAN EXPLOIT-ELDERLY/DISABLED,false,false,69,41.76907549,-87.630165513,2018-09-10T11:30:00.000+02:00,9,10,11,2018,Non-Violent
11470315,10/04/2018 10:30:00 PM,CRIM SEXUAL ASSAULT,PREDATORY,false,false,61,41.807108882,-87.683822208,2018-10-04T22:30:00.000+02:00,10,4,22,2018,Non-Violent
11415036,08/14/2018 07:00:00 PM,CRIMINAL DAMAGE,TO PROPERTY,false,false,11,41.967810369,-87.765332219,2018-08-14T19:00:00.000+02:00,8,14,19,2018,Non-Violent
11535652,12/14/2018 08:19:00 PM,BATTERY,SIMPLE,false,false,23,41.89278947,-87.715011251,2018-12-14T20:19:00.000+02:00,12,14,20,2018,Violent
11497469,11/04/2018 11:16:00 AM,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,false,true,3,41.957333828,-87.650622101,2018-11-04T11:16:00.000+02:00,11,4,11,2018,Non-Violent
11546873,12/23/2018 04:09:00 PM,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,false,false,8,41.897895128,-87.624096605,2018-12-23T16:09:00.000+02:00,12,23,16,2018,Non-Violent
11514252,11/22/2018 09:53:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,false,true,27,41.877416438,-87.697960096,2018-11-22T09:53:00.000+02:00,11,22,9,2018,Violent
11459053,09/18/2018 02:19:00 PM,THEFT,$500 AND UNDER,false,false,27,41.884231489,-87.696669693,2018-09-18T14:19:00.000+02:00,9,18,14,2018,Non-Violent
11544422,12/23/2018 07:04:00 AM,CRIMINAL DAMAGE,TO VEHICLE,false,false,23,41.894291393,-87.712620394,2018-12-23T07:04:00.000+02:00,12,23,7,2018,Non-Violent
11479502,10/17/2018 06:00:00 PM,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,false,true,42,41.76680404,-87.605619683,2018-10-17T18:00:00.000+02:00,10,17,18,2018,Non-Violent
11411716,08/12/2018 04:15:00 PM,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,false,true,68,41.79160048,-87.641441198,2018-08-12T16:15:00.000+02:00,8,12,16,2018,Violent
11533481,12/12/2018 12:00:00 PM,CRIMINAL DAMAGE,TO VEHICLE,false,false,70,41.737727691,-87.702064868,2018-12-12T12:00:00.000+02:00,12,12,12,2018,Non-Violent
11474412,10/11/2018 09:00:00 PM,THEFT,$500 AND UNDER,false,false,25,41.883110703,-87.746961502,2018-10-11T21:00:00.000+02:00,10,11,21,2018,Non-Violent
11525742,12/04/2018 08:10:00 PM,BATTERY,AGGRAVATED: OTHER DANG WEAPON,false,false,8,41.895729959,-87.624991059,2018-12-04T20:10:00.000+02:00,12,4,20,2018,Violent
11519310,11/28/2018 11:22:00 AM,THEFT,RETAIL THEFT,true,false,51,41.722476277,-87.574796951,2018-11-28T11:22:00.000+02:00,11,28,11,2018,Non-Violent
11463178,09/11/2018 08:45:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,false,true,43,41.770770047,-87.591113114,2018-09-11T08:45:00.000+02:00,9,11,8,2018,Violent
11493737,10/31/2018 05:00:00 PM,CRIMINAL DAMAGE,TO PROPERTY,false,false,56,41.794992836,-87.795314768,2018-10-31T17:00:00.000+02:00,10,31,17,2018,Non-Violent
11451007,09/19/2018 10:42:00 AM,OTHER OFFENSE,TELEPHONE THREAT,false,false,41,41.797936811,-87.606301777,2018-09-19T10:42:00.000+02:00,9,19,10,2018,Non-Violent
11517829,11/26/2018 07:30:00 PM,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,false,true,25,41.876646666,-87.755906591,2018-11-26T19:30:00.000+02:00,11,26,19,2018,Violent
11505589,11/12/2018 08:00:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,true,true,24,41.898992594,-87.677139749,2018-11-12T20:00:00.000+02:00,11,12,20,2018,Violent
11426730,08/26/2018 04:04:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,true,true,43,41.758991698,-87.566072806,2018-08-26T16:04:00.000+02:00,8,26,16,2018,Violent
11543020,12/21/2018 06:35:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,true,true,3,41.961063743,-87.65117424,2018-12-21T18:35:00.000+02:00,12,21,18,2018,Violent
11419447,08/19/2018 07:30:00 PM,THEFT,$500 AND UNDER,false,true,40,41.792100765,-87.619154763,2018-08-19T19:30:00.000+02:00,8,19,19,2018,Non-Violent
11509183,11/16/2018 12:00:00 AM,CRIMINAL DAMAGE,TO VEHICLE,false,false,25,41.873853214,-87.762533524,2018-11-16T00:00:00.000+02:00,11,16,0,2018,Non-Violent
11424732,08/23/2018 10:30:00 AM,BURGLARY,UNLAWFUL ENTRY,false,false,7,41.930844012,-87.670779046,2018-08-23T10:30:00.000+02:00,8,23,10,2018,Non-Violent
11542130,12/21/2018 12:12:00 AM,OTHER OFFENSE,HARASSMENT BY TELEPHONE,false,false,21,41.946461543,-87.72072354,2018-12-21T00:12:00.000+02:00,12,21,0,2018,Non-Violent
11432368,08/31/2018 05:00:00 PM,BURGLARY,FORCIBLE ENTRY,false,false,23,41.897360847,-87.733538268,2018-08-31T17:00:00.000+02:00,8,31,17,2018,Non-Violent
11463066,09/30/2018 11:30:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,false,true,6,41.939943264,-87.651924995,2018-09-30T23:30:00.000+02:00,9,30,23,2018,Violent
11408207,02/28/2018 02:27:42 PM,NARCOTICS,POSS: CRACK,true,false,49,41.704601425,-87.622262568,2018-02-28T14:27:42.000+02:00,2,28,14,2018,Non-Violent
11539351,12/18/2018 03:30:00 PM,THEFT,$500 AND UNDER,false,false,20,41.924349755,-87.738161788,2018-12-18T15:30:00.000+02:00,12,18,15,2018,Non-Violent
11510752,11/18/2018 11:00:00 AM,THEFT,FROM BUILDING,false,false,28,41.886778491,-87.649016097,2018-11-18T11:00:00.000+02:00,11,18,11,2018,Non-Violent
11459806,09/27/2018 02:15:00 PM,CRIMINAL DAMAGE,TO PROPERTY,false,false,73,41.721359294,-87.651411429,2018-09-27T14:15:00.000+02:00,9,27,14,2018,Non-Violent
11486569,10/24/2018 11:00:00 AM,BATTERY,SIMPLE,false,false,25,41.913541176,-87.798593209,2018-10-24T11:00:00.000+02:00,10,24,11,2018,Violent
11432485,08/31/2018 05:45:00 PM,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,true,false,16,41.944913678,-87.734746879,2018-08-31T17:45:00.000+02:00,8,31,17,2018,Non-Violent
11451867,09/19/2018 02:00:00 AM,THEFT,FROM BUILDING,false,false,46,41.751007325,-87.581665974,2018-09-19T02:00:00.000+02:00,9,19,2,2018,Non-Violent
11481741,10/17/2018 03:40:00 AM,BATTERY,SIMPLE,false,false,58,41.80800325,-87.713068922,2018-10-17T03:40:00.000+02:00,10,17,3,2018,Violent
11457281,09/24/2018 12:45:00 PM,THEFT,FROM BUILDING,false,false,28,41.878874134,-87.668003992,2018-09-24T12:45:00.000+02:00,9,24,12,2018,Non-Violent
11413093,08/13/2018 10:35:00 PM,THEFT,OVER $500,false,false,7,41.92978357,-87.643095686,2018-08-13T22:35:00.000+02:00,8,13,22,2018,Non-Violent
11414935,08/13/2018 11:00:00 PM,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,false,false,38,41.808929094,-87.616576329,2018-08-13T23:00:00.000+02:00,8,13,23,2018,Violent
11415189,08/13/2018 02:35:00 PM,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,false,false,24,,,2018-08-13T14:35:00.000+02:00,8,13,14,2018,Non-Violent
11486132,09/03/2018 01:09:00 PM,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),true,false,67,,,2018-09-03T13:09:00.000+02:00,9,3,13,2018,Non-Violent
11463258,09/23/2018 03:00:00 PM,CRIMINAL DAMAGE,TO VEHICLE,false,false,21,41.933885373,-87.708105735,2018-09-23T15:00:00.000+02:00,9,23,15,2018,Non-Violent
11540567,12/19/2018 01:00:00 PM,BATTERY,SIMPLE,false,false,28,41.881712524,-87.651306513,2018-12-19T13:00:00.000+02:00,12,19,13,2018,Violent
11466431,10/03/2018 03:30:00 PM,THEFT,FROM BUILDING,false,true,20,41.919610607,-87.730298605,2018-10-03T15:30:00.000+02:00,10,3,15,2018,Non-Violent
11480280,10/18/2018 01:37:00 PM,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,false,false,38,41.81557542,-87.621381196,2018-10-18T13:37:00.000+02:00,10,18,13,2018,Non-Violent
11431681,08/31/2018 06:58:00 AM,CRIMINAL TRESPASS,TO RESIDENCE,true,false,73,41.72274305,-87.635967761,2018-08-31T06:58:00.000+02:00,8,31,6,2018,Non-Violent
11448752,09/17/2018 04:17:00 AM,BATTERY,SIMPLE,false,false,10,41.969425592,-87.807135279,2018-09-17T04:17:00.000+02:00,9,17,4,2018,Violent
11435506,09/04/2018 12:43:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,false,true,23,41.905290267,-87.732215052,2018-09-04T00:43:00.000+02:00,9,4,0,2018,Violent
11428398,07/31/2018 12:00:00 AM,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,true,true,22,41.932027273,-87.70805773,2018-07-31T00:00:00.000+02:00,7,31,0,2018,Non-Violent
11454496,09/21/2018 02:29:00 PM,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,false,false,8,41.891316439,-87.631118191,2018-09-21T14:29:00.000+02:00,9,21,14,2018,Violent
11519498,10/31/2018 02:00:00 AM,THEFT,$500 AND UNDER,false,false,44,41.74684719,-87.603840631,2018-10-31T02:00:00.000+02:00,10,31,2,2018,Non-Violent
11469776,10/07/2018 07:18:00 PM,NARCOTICS,POSS: HEROIN(WHITE),true,false,29,41.86175359,-87.728709664,2018-10-07T19:18:00.000+02:00,10,7,19,2018,Non-Violent
11460826,09/28/2018 12:30:00 PM,ASSAULT,PRO EMP HANDS NO/MIN INJURY,false,false,68,41.790882702,-87.632138427,2018-09-28T12:30:00.000+02:00,9,28,12,2018,Violent
11493002,10/19/2018 01:29:00 AM,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,false,true,50,41.721323348,-87.598396749,2018-10-19T01:29:00.000+02:00,10,19,1,2018,Violent
11408774,08/08/2018 12:47:00 PM,THEFT,OVER $500,false,false,70,41.739490064,-87.724021047,2018-08-08T12:47:00.000+02:00,8,8,12,2018,Non-Violent
11515475,11/23/2018 08:34:00 PM,NARCOTICS,POSS: HALLUCINOGENS,true,false,28,41.882360456,-87.668199175,2018-11-23T20:34:00.000+02:00,11,23,20,2018,Non-Violent
11451742,09/20/2018 12:01:00 AM,ROBBERY,ARMED: HANDGUN,false,false,46,41.74728445,-87.572251321,2018-09-20T00:01:00.000+02:00,9,20,0,2018,Violent
11518705,11/27/2018 06:23:00 PM,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,true,false,23,41.902365801,-87.716854733,2018-11-27T18:23:00.000+02:00,11,27,18,2018,Non-Violent
11548944,12/15/2018 09:30:00 AM,THEFT,$500 AND UNDER,false,false,21,41.939288947,-87.712187877,2018-12-15T09:30:00.000+02:00,12,15,9,2018,Non-Violent
11433693,09/01/2018 10:00:00 PM,THEFT,OVER $500,false,false,29,41.851560735,-87.723909267,2018-09-01T22:00:00.000+02:00,9,1,22,2018,Non-Violent
11528537,12/07/2018 05:30:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,false,true,29,41.866395754,-87.706491213,2018-12-07T17:30:00.000+02:00,12,7,17,2018,Violent
11464279,09/25/2018 08:00:00 AM,DECEPTIVE PRACTICE,FORGERY,false,false,30,41.844425687,-87.711627251,2018-09-25T08:00:00.000+02:00,9,25,8,2018,Non-Violent
11536358,12/15/2018 05:30:00 PM,THEFT,RETAIL THEFT,false,false,3,41.965781301,-87.657716788,2018-12-15T17:30:00.000+02:00,12,15,17,2018,Non-Violent
11430167,08/29/2018 12:01:00 AM,THEFT,$500 AND UNDER,false,false,7,,,2018-08-29T00:01:00.000+02:00,8,29,0,2018,Non-Violent
11489463,10/24/2018 06:30:00 PM,CRIMINAL DAMAGE,TO VEHICLE,false,false,6,41.951574531,-87.65445901,2018-10-24T18:30:00.000+02:00,10,24,18,2018,Non-Violent
11429839,08/29/2018 11:40:00 AM,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,false,false,43,41.757548551,-87.586112366,2018-08-29T11:40:00.000+02:00,8,29,11,2018,Violent
11514125,11/22/2018 04:42:00 AM,CRIMINAL DAMAGE,TO PROPERTY,false,false,43,41.754328122,-87.583375388,2018-11-22T04:42:00.000+02:00,11,22,4,2018,Non-Violent
11464355,10/01/2018 08:00:00 PM,THEFT,$500 AND UNDER,false,false,28,41.883498855,-87.692244515,2018-10-01T20:00:00.000+02:00,10,1,20,2018,Non-Violent
11503108,11/10/2018 12:24:00 AM,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,true,true,68,41.759738866,-87.644576459,2018-11-10T00:24:00.000+02:00,11,10,0,2018,Violent
11475467,10/12/2018 08:30:00 AM,THEFT,OVER $500,false,false,39,41.810453067,-87.593347577,2018-10-12T08:30:00.000+02:00,10,12,8,2018,Non-Violent
11496041,11/02/2018 07:11:00 PM,BATTERY,SIMPLE,false,false,43,41.758536614,-87.586130225,2018-11-02T19:11:00.000+02:00,11,2,19,2018,Violent
11451996,09/01/2018 11:20:00 AM,OTHER OFFENSE,HARASSMENT BY TELEPHONE,false,false,76,41.980958608,-87.845455914,2018-09-01T11:20:00.000+02:00,9,1,11,2018,Non-Violent
11505693,11/12/2018 10:03:00 PM,CRIMINAL TRESPASS,TO LAND,false,false,8,41.904674107,-87.634509412,2018-11-12T22:03:00.000+02:00,11,12,22,2018,Non-Violent
11423332,08/23/2018 11:35:00 AM,NARCOTICS,POSS: CRACK,true,false,23,41.894321059,-87.724828857,2018-08-23T11:35:00.000+02:00,8,23,11,2018,Non-Violent
11421416,08/21/2018 03:35:00 PM,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,false,false,32,41.885369466,-87.63243193,2018-08-21T15:35:00.000+02:00,8,21,15,2018,Non-Violent
11434297,09/01/2018 01:15:00 AM,THEFT,FROM BUILDING,false,false,8,41.890013524,-87.631664996,2018-09-01T01:15:00.000+02:00,9,1,1,2018,Non-Violent
11446269,09/13/2018 08:15:00 PM,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,false,false,33,41.866843668,-87.625816668,2018-09-13T20:15:00.000+02:00,9,13,20,2018,Non-Violent
11534549,12/13/2018 05:30:00 PM,THEFT,RETAIL THEFT,false,false,24,41.896358373,-87.686859824,2018-12-13T17:30:00.000+02:00,12,13,17,2018,Non-Violent
11531126,12/08/2018 11:30:00 PM,THEFT,POCKET-PICKING,false,false,24,41.909829291,-87.676609962,2018-12-08T23:30:00.000+02:00,12,8,23,2018,Non-Violent
11538677,12/17/2018 10:30:00 AM,OTHER OFFENSE,HARASSMENT BY TELEPHONE,false,true,53,41.673816377,-87.623736207,2018-12-17T10:30:00.000+02:00,12,17,10,2018,Non-Violent
11437113,09/05/2018 11:55:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,false,true,19,41.928367748,-87.769794422,2018-09-05T11:55:00.000+02:00,9,5,11,2018,Violent
11535854,12/15/2018 12:35:00 AM,ASSAULT,SIMPLE,false,false,43,41.766938864,-87.573873868,2018-12-15T00:35:00.000+02:00,12,15,0,2018,Violent
11409622,08/02/2018 07:00:00 PM,CRIMINAL DAMAGE,TO PROPERTY,false,false,73,41.727510312,-87.666073198,2018-08-02T19:00:00.000+02:00,8,2,19,2018,Non-Violent
11455686,09/22/2018 03:00:00 PM,THEFT,$500 AND UNDER,false,false,38,41.802882762,-87.606421915,2018-09-22T15:00:00.000+02:00,9,22,15,2018,Non-Violent
11540999,12/17/2018 12:30:00 PM,BURGLARY,UNLAWFUL ENTRY,true,false,19,41.937860865,-87.743196446,2018-12-17T12:30:00.000+02:00,12,17,12,2018,Non-Violent
11462966,09/30/2018 09:10:00 PM,CRIMINAL DAMAGE,TO PROPERTY,false,true,34,41.825134315,-87.633085635,2018-09-30T21:10:00.000+02:00,9,30,21,2018,Non-Violent
11438375,09/06/2018 03:25:00 PM,OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,true,false,44,41.750857878,-87.602743451,2018-09-06T15:25:00.000+02:00,9,6,15,2018,Non-Violent
11425116,08/25/2018 01:55:00 AM,THEFT,RETAIL THEFT,false,false,25,41.909023481,-87.794924093,2018-08-25T01:55:00.000+02:00,8,25,1,2018,Non-Violent
11507933,11/13/2018 01:30:00 PM,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,false,false,28,41.866706758,-87.679581027,2018-11-13T13:30:00.000+02:00,11,13,13,2018,Non-Violent
11545751,12/24/2018 11:46:00 AM,BURGLARY,FORCIBLE ENTRY,false,false,61,41.796628383,-87.677528564,2018-12-24T11:46:00.000+02:00,12,24,11,2018,Non-Violent
11497558,11/04/2018 11:30:00 AM,THEFT,RETAIL THEFT,false,false,41,41.800455673,-87.587407515,2018-11-04T11:30:00.000+02:00,11,4,11,2018,Non-Violent
11459093,09/05/2018 09:30:00 PM,DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",false,false,76,41.980826277,-87.883611316,2018-09-05T21:30:00.000+02:00,9,5,21,2018,Non-Violent
11430404,08/29/2018 10:50:00 PM,THEFT,RETAIL THEFT,true,false,4,41.975334679,-87.692313579,2018-08-29T22:50:00.000+02:00,8,29,22,2018,Non-Violent
11458897,09/26/2018 04:00:00 PM,THEFT,OVER $500,false,false,41,41.79107391,-87.586705889,2018-09-26T16:00:00.000+02:00,9,26,16,2018,Non-Violent
11422933,08/23/2018 12:25:00 AM,NARCOTICS,POSS: COCAINE,true,false,24,41.910470499,-87.678366829,2018-08-23T00:25:00.000+02:00,8,23,0,2018,Non-Violent
11519105,10/03/2018 11:00:00 AM,NARCOTICS,FOUND SUSPECT NARCOTICS,true,false,76,,,2018-10-03T11:00:00.000+02:00,10,3,11,2018,Non-Violent
11463391,10/01/2018 09:55:00 AM,THEFT,RETAIL THEFT,true,false,26,41.88065283,-87.731763004,2018-10-01T09:55:00.000+02:00,10,1,9,2018,Non-Violent
11415438,08/15/2018 10:30:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,false,true,66,41.783791667,-87.692303754,2018-08-15T22:30:00.000+02:00,8,15,22,2018,Violent
11478493,10/16/2018 04:22:00 PM,BATTERY,AGGRAVATED: HANDGUN,false,false,44,41.744554117,-87.626864057,2018-10-16T16:22:00.000+02:00,10,16,16,2018,Violent
11486028,10/24/2018 10:10:00 AM,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,false,false,32,41.878802294,-87.627917354,2018-10-24T10:10:00.000+02:00,10,24,10,2018,Non-Violent
11507871,11/14/2018 09:30:00 AM,ASSAULT,SIMPLE,false,false,69,41.767272487,-87.628821582,2018-11-14T09:30:00.000+02:00,11,14,9,2018,Violent
11455431,09/23/2018 08:50:00 AM,THEFT,$500 AND UNDER,false,false,25,41.880399914,-87.753008553,2018-09-23T08:50:00.000+02:00,9,23,8,2018,Non-Violent
11513314,11/14/2018 04:00:00 AM,CRIMINAL DAMAGE,TO PROPERTY,false,false,8,41.898711539,-87.626544911,2018-11-14T04:00:00.000+02:00,11,14,4,2018,Non-Violent
11433579,08/31/2018 05:00:00 PM,CRIMINAL DAMAGE,TO PROPERTY,false,false,1,42.01608781,-87.680474697,2018-08-31T17:00:00.000+02:00,8,31,17,2018,Non-Violent
11446781,09/14/2018 10:00:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,false,false,43,41.752445728,-87.580886914,2018-09-14T22:00:00.000+02:00,9,14,22,2018,Non-Violent
11477435,10/14/2018 06:00:00 PM,THEFT,OVER $500,false,false,1,42.00886185,-87.680865025,2018-10-14T18:00:00.000+02:00,10,14,18,2018,Non-Violent
11446423,09/14/2018 06:30:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,false,true,19,41.922435963,-87.744341749,2018-09-14T18:30:00.000+02:00,9,14,18,2018,Violent
11451231,09/19/2018 02:00:00 PM,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,true,false,27,41.873336203,-87.698540249,2018-09-19T14:00:00.000+02:00,9,19,14,2018,Non-Violent
11500787,10/31/2018 09:00:00 AM,THEFT,$500 AND UNDER,false,false,72,41.709045633,-87.681700936,2018-10-31T09:00:00.000+02:00,10,31,9,2018,Non-Violent
11487398,10/25/2018 12:25:00 PM,BATTERY,SIMPLE,false,false,50,41.690640989,-87.605164338,2018-10-25T12:25:00.000+02:00,10,25,12,2018,Violent
11443800,08/23/2018 10:52:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,false,false,42,41.780419124,-87.605289779,2018-08-23T10:52:00.000+02:00,8,23,10,2018,Non-Violent
11494906,10/29/2018 08:40:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,false,false,71,41.754867225,-87.672049641,2018-10-29T20:40:00.000+02:00,10,29,20,2018,Non-Violent
11521672,11/30/2018 03:46:00 PM,THEFT,$500 AND UNDER,true,false,32,41.877661886,-87.627665516,2018-11-30T15:46:00.000+02:00,11,30,15,2018,Non-Violent
11409984,07/31/2018 06:00:00 AM,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,false,false,15,41.960911954,-87.779482738,2018-07-31T06:00:00.000+02:00,7,31,6,2018,Non-Violent
11444337,09/12/2018 06:50:00 PM,NARCOTICS,POSS: HEROIN(WHITE),true,false,29,41.862393102,-87.7339643,2018-09-12T18:50:00.000+02:00,9,12,18,2018,Non-Violent
11465566,09/28/2018 02:55:00 PM,BATTERY,PRO EMP HANDS NO/MIN INJURY,false,false,25,41.873709176,-87.749169703,2018-09-28T14:55:00.000+02:00,9,28,14,2018,Violent
11503141,11/09/2018 11:35:00 PM,OTHER OFFENSE,GUN OFFENDER: DUTY TO REPORT CHANGE OF INFORMATION,false,false,43,41.758174759,-87.549934016,2018-11-09T23:35:00.000+02:00,11,9,23,2018,Non-Violent
